"X" "date" "Rl_downwell" "AT_mbar" "Rs_downwell" "rH" "T_b_1477" "D_g_1477" "F_1_s_g_1477" "Rnet"
"14829" "2017-08-04 13:00:00" 339.129213794624 860.227717500037 339.670250107784 70.6741844797172 9.40753297058269 312.854080186789 4.41926551126296 245.530386682765
"14830" "2017-08-04 13:30:00" 317.532913710859 860.315723821421 470.389607085098 67.7336151895937 9.87067861552443 314.798552188552 4.32198037618198 327.02007063403
"14831" "2017-08-04 14:00:00" 313.834437918011 860.365494008087 347.47807648509 64.4577167648704 10.0085033950655 316.398841289883 4.88211387686338 229.89289283404
"14832" "2017-08-04 14:30:00" 319.504296417039 860.499072911676 322.447264455338 64.2083904331003 9.96403165785211 309.44802328844 5.00218862133188 216.052978639272
"14833" "2017-08-04 15:00:00" 341.297649072273 860.563432692249 257.682635553822 64.5924320877421 9.9428632635921 321.202304292929 5.32167012986964 186.108793635614
"14834" "2017-08-04 15:30:00" 341.952773271676 860.563100798834 335.732225912349 65.7641747354493 9.90269739859332 306.274135602052 4.43048134619958 242.604515809694
"14835" "2017-08-04 16:00:00" 337.992942210109 860.562197703958 470.836628874049 61.864926834816 10.2892946649071 302.961973805516 4.79626487694355 338.192242387282
"14836" "2017-08-04 16:30:00" 326.933654727012 860.559726562687 459.0917877486 63.2174626192476 10.361722422644 298.137292668751 5.19169641654588 315.782826212422
"14837" "2017-08-04 17:00:00" 323.069329443863 860.606211848842 332.583992496705 65.4410924883754 10.1722510181222 292.536171737213 5.32760589926995 215.166537493443
"14838" "2017-08-04 17:30:00" 340.538273783981 860.707219859605 113.789854312799 69.138045512666 9.7173217171757 293.099611291486 5.19253170795203 68.9864283962277
"14839" "2017-08-04 18:00:00" 341.686700063464 860.871214678409 64.1235793449904 74.1181183822346 9.32010650553493 296.197265812891 5.12899034591904 35.9712016665061
"14840" "2017-08-04 18:30:00" 347.230115215328 861.074100861149 31.36008767167 81.5410606792123 8.62530906085118 297.852210598044 5.01352751823742 16.5370159645101
"14841" "2017-08-04 19:00:00" 342.984242851904 861.303385432149 26.7248340196582 84.217082431457 8.28262942119996 290.966987534071 5.6262188672434 11.2580836682822
